TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family
hmga1a_zbtb16a,0.0,0.0,0.038396817,0.049932674,0.0,0.0,hmga1a,hmg
hmga1a_ripply1,0.0,0.027259605,0.0,0.029518439,0.0,0.0,hmga1a,hmg
hmga1a_psmc2,0.022618646,0.025082465,0.0,0.030067882,0.0,0.0,hmga1a,hmg
hmga1a_rbm22,0.026615597,0.03569069,0.0,0.025530806,0.0,0.0,hmga1a,hmg
hmga1a_tagln2,0.023607139,0.03981964,0.0,0.033877097,0.0,0.0,hmga1a,hmg
hmga1a_tgif1,0.023673417,0.029803315,0.031617656,0.0,0.0,0.0,hmga1a,hmg
hmga1a_her12,0.022085685,0.029304633,0.0,0.0,0.0,0.0,hmga1a,hmg
hmga1a_pum3,0.02822667,0.03153636,0.026565233,0.0,0.04001249,0.0,hmga1a,hmg
hmga1a_mphosph8,0.02554479,0.031428095,0.0,0.0,0.03333873,0.0,hmga1a,hmg
hmga1a_mad2l1,0.0,0.0,0.0,0.0,0.032282304,0.026299946,hmga1a,hmg
hmga1a_ptgdsb.1,0.024665361,0.0,0.0,0.0,0.028998967,0.0,hmga1a,hmg
hmga1a_msgn1,0.02236539,0.0,0.0,0.0,0.05420142,0.0,hmga1a,hmg
hmga1a_dek,0.022166124,0.034229685,0.0,0.030518025,0.02850287,0.0202425,hmga1a,hmg
hmga1a_tpx2,0.024241373,0.027149195,0.0,0.027606707,0.036515027,0.0,hmga1a,hmg
hmga1a_znf346,0.02559807,0.037218597,0.0,0.04148958,0.03393434,0.0,hmga1a,hmg
hmga1a_khdrbs1b,0.021382513,0.03324003,0.0,0.04209469,0.040430095,0.0,hmga1a,hmg
hmga1a_id3,0.0,0.03505196,0.0,0.04851413,0.048438825,0.020671852,hmga1a,hmg
hmga1a_dbi,0.0,0.03673827,0.0,0.046887327,0.037500523,0.0,hmga1a,hmg
hmga1a_znf576.2,0.0,0.027354749,0.0,0.036514897,0.03745622,0.0,hmga1a,hmg
hmga1a_tuba8l2,0.0,0.0,0.0,0.0343184,0.03297533,0.0209675,hmga1a,hmg
hmga1a_zgc:174153,0.0,0.0,0.0,0.04381008,0.045631003,0.0,hmga1a,hmg
hmga1a_her7,0.0,0.0,0.0,0.027929677,0.039873425,0.0,hmga1a,hmg
hmga1a_zgc:174855,0.0,0.0,0.0,0.027693305,0.04079481,0.0,hmga1a,hmg
hmga1a_pttg1,0.0,0.0,0.0,0.03555048,0.029388554,0.0,hmga1a,hmg
hmga1a_tcf15,0.0,0.0,0.0,0.02736059,0.026992543,0.0,hmga1a,hmg
hmga1a_clic4,0.0,0.0,0.0,0.026202444,0.029049534,0.0,hmga1a,hmg
hmga1a_zic2b,0.0,0.0,0.0,0.026030863,0.03604765,0.0,hmga1a,hmg
hmga1a_aldh1a2,0.0,0.0,0.0,0.027551161,0.031358533,0.0,hmga1a,hmg
hmga1a_srek1ip1,0.0,0.0,0.0,0.028726667,0.032496616,0.0,hmga1a,hmg
hmga1a_tcf3b,0.0,0.0,0.0,0.028555907,0.032716546,0.0,hmga1a,hmg
hmga1a_ppil1,0.0,0.0,0.026057577,0.03743817,0.026156504,0.02072125,hmga1a,hmg
hmga1a_krt18a.1,0.0,0.0,0.037130248,0.05366627,0.051947914,0.0,hmga1a,hmg
hmga1a_fen1,0.0,0.0,0.03270782,0.04517454,0.036964703,0.0,hmga1a,hmg
hmga1a_ddx39aa,0.059739582,0.09370021,0.07926347,0.08070201,0.08963615,0.043914355,hmga1a,hmg
hmga1a_nop56,0.07202467,0.07399556,0.067336336,0.082012944,0.099329114,0.03538299,hmga1a,hmg
hmga1a_rsl1d1,0.05796015,0.08326634,0.07353593,0.088810995,0.10713364,0.046827253,hmga1a,hmg
hmga1a_atp5pb,0.05675424,0.085624225,0.06721451,0.0904715,0.1080879,0.042185113,hmga1a,hmg
hmga1a_hnrnpa1b,0.03429949,0.07604108,0.059459776,0.09586123,0.073646605,0.031666774,hmga1a,hmg
hmga1a_fbl,0.039392736,0.07864622,0.066540375,0.07655926,0.090247914,0.030718457,hmga1a,hmg
hmga1a_cnbpb,0.03654032,0.06936708,0.06727048,0.07274388,0.088263124,0.033396304,hmga1a,hmg
hmga1a_hmgb1b,0.047929533,0.07422254,0.06319568,0.088846184,0.10163644,0.033838507,hmga1a,hmg
hmga1a_ube2v2,0.039250292,0.07247186,0.0694995,0.08676846,0.09659626,0.033999696,hmga1a,hmg
hmga1a_eif5a2,0.044669613,0.08790961,0.0816856,0.098371744,0.094875626,0.035927627,hmga1a,hmg
hmga1a_anp32a,0.042910855,0.08395739,0.06178134,0.102501065,0.084693,0.027233727,hmga1a,hmg
hmga1a_pdap1a,0.045454163,0.09207199,0.068653874,0.085997835,0.08774915,0.031309184,hmga1a,hmg
hmga1a_eif4a1a,0.04246814,0.08610862,0.06645571,0.090977766,0.087981805,0.028261665,hmga1a,hmg
hmga1a_pcna,0.056823622,0.12073297,0.09133952,0.101704605,0.12527958,0.037626524,hmga1a,hmg
hmga1a_seta,0.048394743,0.12510921,0.079733,0.09749748,0.14005089,0.035062376,hmga1a,hmg
hmga1a_marcksb,0.039848674,0.104839206,0.09099067,0.102754466,0.12941201,0.020450972,hmga1a,hmg
hmga1a_pabpn1,0.05430888,0.10857681,0.06992096,0.109383926,0.1276258,0.027568337,hmga1a,hmg
hmga1a_setb,0.050757155,0.0994967,0.08331339,0.10109357,0.11704673,0.032444306,hmga1a,hmg
hmga1a_aldoaa,0.049760345,0.101114556,0.078934416,0.09698432,0.105316326,0.03661,hmga1a,hmg
hmga1a_tubb2b,0.05322987,0.073318124,0.093502,0.1004986,0.1278395,0.04322949,hmga1a,hmg
hmga1a_dkc1,0.05042506,0.080507316,0.0907339,0.11367851,0.11742049,0.041177463,hmga1a,hmg
hmga1a_cfl1,0.0439102,0.08400838,0.053905703,0.095208384,0.12266423,0.04101924,hmga1a,hmg
hmga1a_ubc,0.053557906,0.0795412,0.076265946,0.08898029,0.14373761,0.041588154,hmga1a,hmg
hmga1a_srrm2,0.05348654,0.09682438,0.07306897,0.09152763,0.12806338,0.0503405,hmga1a,hmg
hmga1a_metap2b,0.06887057,0.13657714,0.09585734,0.10353305,0.1023401,0.051870257,hmga1a,hmg
hmga1a_u2af2b,0.066852234,0.101233214,0.09210595,0.112534285,0.097756475,0.040972408,hmga1a,hmg
hmga1a_nop58,0.075219594,0.13664176,0.093424976,0.14736728,0.14626572,0.040980484,hmga1a,hmg
hmga1a_anp32b,0.05933501,0.1217696,0.10220417,0.15829548,0.12482174,0.0410401,hmga1a,hmg
hmga1a_tma7,0.06575991,0.108617134,0.06887508,0.11890013,0.13107057,0.048852377,hmga1a,hmg
hmga1a_top1l,0.055861354,0.1158287,0.090894684,0.13027804,0.12115717,0.035638824,hmga1a,hmg
hmga1a_anp32e,0.06500629,0.111458406,0.096472405,0.1251118,0.13669266,0.03950391,hmga1a,hmg
hmga1a_cbx3a,0.061126247,0.11066946,0.08708885,0.12693939,0.13582705,0.03868581,hmga1a,hmg
hmga1a_rpl10a,0.05563334,0.108747706,0.10790142,0.1262846,0.13563405,0.048401754,hmga1a,hmg
hmga1a_bzw1a,0.06390382,0.12349644,0.106561676,0.12949225,0.14681502,0.04044062,hmga1a,hmg
hmga1a_rpl24,0.056779835,0.120574795,0.095740676,0.1314369,0.1441479,0.041339304,hmga1a,hmg
hmga1a_tuba8l4,0.06321545,0.11016322,0.10004345,0.13905881,0.15548447,0.03953862,hmga1a,hmg
hmga1a_eef1g,0.05383552,0.10303698,0.09723337,0.13051327,0.15080419,0.047110874,hmga1a,hmg
hmga1a_hmgn2,0.0585449,0.110897385,0.10883677,0.14815664,0.19830054,0.04762725,hmga1a,hmg
hmga1a_rps2,0.059037633,0.13777739,0.10406012,0.1345376,0.16901885,0.05308389,hmga1a,hmg
hmga1a_rpl13,0.06290916,0.13306396,0.11138315,0.15061818,0.18008132,0.05681487,hmga1a,hmg
hmga1a_rpl18a,0.07710069,0.12965985,0.10631337,0.14005399,0.17451979,0.051427413,hmga1a,hmg
hmga1a_eef2b,0.07226707,0.12439795,0.103103064,0.14340192,0.18097766,0.04944955,hmga1a,hmg
hmga1a_rpl9,0.067865804,0.13751683,0.12695476,0.14754024,0.1471342,0.052357905,hmga1a,hmg
hmga1a_rps14,0.06183558,0.12528199,0.11566675,0.13873832,0.14769796,0.05225624,hmga1a,hmg
hmga1a_hmgn6,0.07596682,0.14108707,0.12240521,0.1609569,0.15529777,0.040040687,hmga1a,hmg
hmga1a_npm1a,0.068477444,0.1550939,0.12216792,0.1533102,0.15746914,0.048266914,hmga1a,hmg
hmga1a_si:ch73-281n10.2,0.06396272,0.13338631,0.106447965,0.14854899,0.16825265,0.042954948,hmga1a,hmg
hmga1a_khdrbs1a,0.066067934,0.13524117,0.10841155,0.14992768,0.15342517,0.04729392,hmga1a,hmg
hmga1a_rps24,0.06551675,0.13515536,0.11255442,0.1529678,0.15812296,0.05861313,hmga1a,hmg
hmga1a_rpl28,0.06501455,0.12735079,0.11580311,0.15527718,0.16009536,0.049553454,hmga1a,hmg
hmga1a_rpl11,0.07937993,0.13582447,0.114399046,0.14211035,0.16554356,0.059556995,hmga1a,hmg
hmga1a_rpl35,0.07199154,0.13884212,0.11801557,0.16480912,0.1728168,0.05177994,hmga1a,hmg
hmga1a_rpl29,0.0763905,0.14014617,0.111815475,0.15837865,0.16586094,0.05754611,hmga1a,hmg
hmga1a_rps18,0.07294506,0.14430028,0.11249539,0.15727793,0.16837457,0.054391466,hmga1a,hmg
hmga1a_snrpg,0.094610505,0.16588005,0.15838303,0.15817335,0.19316268,0.06780647,hmga1a,hmg
hmga1a_ptmab,0.07433013,0.14564288,0.13144156,0.17844117,0.2099392,0.05531277,hmga1a,hmg
hmga1a_rpl12,0.08884751,0.15418494,0.1337202,0.1689119,0.19500017,0.07268955,hmga1a,hmg
hmga1a_rps6,0.07974122,0.14669088,0.1316385,0.16384967,0.17058197,0.06139609,hmga1a,hmg
hmga1a_rpl23a,0.07544623,0.15886554,0.12692855,0.16594502,0.17208041,0.059454877,hmga1a,hmg
hmga1a_rps19,0.08370041,0.15454558,0.1258472,0.15463008,0.18632227,0.063757665,hmga1a,hmg
hmga1a_rpl32,0.08612044,0.15747076,0.13698739,0.16452843,0.18299733,0.05880809,hmga1a,hmg
hmga1a_eef1a1l1,0.08213733,0.16095702,0.13151348,0.16729382,0.18794587,0.05047061,hmga1a,hmg
hmga1a_rpl4,0.07197782,0.13315868,0.12455867,0.15726677,0.19096681,0.064369954,hmga1a,hmg
hmga1a_rplp2l,0.07044515,0.1474373,0.122741304,0.15899688,0.19890483,0.05703463,hmga1a,hmg
hmga1a_hmgb2a,0.069507435,0.1442948,0.121717185,0.16676523,0.18983777,0.05388976,hmga1a,hmg
hmga1a_pabpc1a,0.086975954,0.14951497,0.112178974,0.16909814,0.1860854,0.05296984,hmga1a,hmg
hmga1a_hsp90ab1,0.078830056,0.15983145,0.12023776,0.17840579,0.19692823,0.05170309,hmga1a,hmg
hmga1a_rrm2,0.11865239,0.16326872,0.19310953,0.19761343,0.18657339,0.089226075,hmga1a,hmg
hmga1a_prmt1,0.07349624,0.17629503,0.15273198,0.19461782,0.23729919,0.06504765,hmga1a,hmg
hmga1a_rps13,0.112580515,0.17889002,0.15345281,0.19638208,0.21285307,0.08494955,hmga1a,hmg
hmga1a_rps3a,0.096173294,0.17418516,0.14571394,0.18668985,0.18849997,0.08091336,hmga1a,hmg
hmga1a_hnrnpaba,0.081239395,0.17393655,0.14660122,0.19681098,0.19640684,0.05766786,hmga1a,hmg
tgif1_apoc1,0.051619407,0.055704072,0.09993031,0.11644525,0.08828438,0.042089,tgif1,tgi
tgif1_rpl13a,0.08087806,0.10697185,0.09448312,0.084600896,0.088495255,0.06093385,tgif1,tgi
tgif1_rpl23,0.07078386,0.100214854,0.08149711,0.09090497,0.0889382,0.06610767,tgif1,tgi
tgif1_rps5,0.054636385,0.075573,0.07488019,0.088550664,0.08523417,0.04182122,tgif1,tgi
tgif1_snrpg,0.066999875,0.077687494,0.075996056,0.06973189,0.06382313,0.04023737,tgif1,tgi
tgif1_rpl21,0.0556522,0.07720376,0.07551635,0.07672655,0.06610697,0.061372157,tgif1,tgi
tgif1_dag1,-0.038858265,-0.026713645,0.0,0.0,0.0,0.0,tgif1,tgi
tgif1_sulf1,0.0,-0.024975462,0.0,0.0,-0.048505194,0.0,tgif1,tgi
tgif1_cfl1,0.022148568,0.0,0.0,-0.029693112,0.0,0.0,tgif1,tgi
tgif1_zgc:174153,0.0,0.0,0.0,-0.03787842,-0.029701825,0.0,tgif1,tgi
tgif1_zgc:174855,0.0,0.0,0.0,-0.026431406,-0.042473517,0.0,tgif1,tgi
tgif1_id1,0.07814705,0.034263644,0.02919664,0.0,0.0,0.0,tgif1,tgi
tgif1_nucks1a,0.05100356,0.038209133,0.034006752,0.0,0.04278044,0.03989258,tgif1,tgi
tgif1_hnrnpub,0.033828195,0.042050436,0.047322,0.0,0.038910136,0.027584929,tgif1,tgi
tgif1_tmsb4x,0.029996578,0.04867088,0.08689239,0.052824546,0.07005897,0.03579893,tgif1,tgi
tgif1_rps6,0.022787364,0.055574153,0.05000113,0.06058727,0.048845887,0.020665573,tgif1,tgi
tgif1_dut,0.035507575,0.05149222,0.062090456,0.060072005,0.068952665,0.031036923,tgif1,tgi
tgif1_hirip3,0.039709434,0.04901033,0.05094603,0.050832417,0.06256307,0.027266227,tgif1,tgi
tgif1_nkap,0.03872929,0.049128767,0.049187075,0.061628252,0.06594949,0.021405488,tgif1,tgi
tgif1_histh1l,0.031266425,0.06240109,0.025730075,0.0316446,0.040377073,0.03193377,tgif1,tgi
tgif1_pnrc2,0.021953555,0.041819148,0.04435539,0.045062076,0.049461585,0.021874608,tgif1,tgi
tgif1_pa2g4a,0.036533594,0.047816195,0.031955764,0.037723955,0.053532355,0.0244287,tgif1,tgi
tgif1_ywhaqb,0.03587566,0.046416175,0.046477493,0.041692026,0.055165317,0.024246246,tgif1,tgi
tgif1_rsl1d1,0.034435913,0.03486692,0.033450827,0.032589957,0.02625658,0.02764897,tgif1,tgi
tgif1_rps10,0.024638731,0.043678623,0.035459734,0.039355468,0.033381812,0.019947398,tgif1,tgi
tgif1_wdr74,0.022721387,0.03281585,0.032540657,0.03849551,0.031167697,0.020210233,tgif1,tgi
tgif1_apex1,0.03292434,0.04400179,0.04848907,0.03849635,0.033141293,0.020584833,tgif1,tgi
tgif1_rpl17,0.036047727,0.043837257,0.034981158,0.029781498,0.035339344,0.033341765,tgif1,tgi
tgif1_serbp1a,0.031951882,0.046948165,0.041842055,0.036667954,0.039146885,0.03011205,tgif1,tgi
tgif1_rps7,0.04446756,0.06149614,0.06163041,0.0503966,0.039018832,0.029929452,tgif1,tgi
tgif1_h3f3b.1,0.036616992,0.061782844,0.060993284,0.042472173,0.037950616,0.026456764,tgif1,tgi
tgif1_hmga1a,0.044975225,0.050841924,0.052587807,0.03278807,0.03917908,0.031837605,tgif1,tgi
tgif1_rpl12,0.038529523,0.05845547,0.049403545,0.0431624,0.03423495,0.04140023,tgif1,tgi
tgif1_tma7,0.03181008,0.048094604,0.050407413,0.063796125,0.028019814,0.043257732,tgif1,tgi
tgif1_hspa8,0.038106386,0.057146933,0.043245796,0.049818706,0.03254112,0.031806163,tgif1,tgi
tgif1_rpl34,0.03528978,0.053694285,0.041570645,0.054320604,0.037108924,0.032626335,tgif1,tgi
tgif1_rps16,0.038646653,0.04696289,0.049848802,0.04965256,0.04102371,0.032455526,tgif1,tgi
tgif1_rpsa,0.036263812,0.04775544,0.040279545,0.049912896,0.040254105,0.032417525,tgif1,tgi
tgif1_rpl11,0.033507444,0.044196,0.03963924,0.049526226,0.02792914,0.0334385,tgif1,tgi
tgif1_rps19,0.03143917,0.040232804,0.045195654,0.05052589,0.034498133,0.02414767,tgif1,tgi
tgif1_si:dkey-67c22.2,0.04120067,0.030573333,0.04469359,0.05425581,0.046186198,0.032185387,tgif1,tgi
tgif1_u2af2b,0.036457438,0.04145328,0.052315954,0.055238716,0.051936902,0.029977666,tgif1,tgi
tgif1_ddx39aa,0.033685338,0.042676486,0.05665594,0.051989004,0.04209261,0.0352552,tgif1,tgi
tgif1_hmgn6,0.037160534,0.05646807,0.0649047,0.07897461,0.034940876,0.02490549,tgif1,tgi
tgif1_msna,0.0612098,0.06132101,0.056934025,0.062416032,0.060976796,0.030794743,tgif1,tgi
tgif1_slbp,0.04422174,0.07548,0.046522953,0.0487277,0.047271658,0.026825897,tgif1,tgi
tgif1_rps3a,0.04070368,0.067291215,0.073456965,0.048520695,0.048994463,0.03798779,tgif1,tgi
tgif1_rps9,0.04641962,0.07464216,0.064022,0.06612958,0.042972084,0.04877364,tgif1,tgi
tgif1_ran,0.045414533,0.06901889,0.06310962,0.058173597,0.05253867,0.04143253,tgif1,tgi
tgif1_znf346,0.02150817,0.0,0.03008217,0.0,0.028067186,0.0,tgif1,tgi
tgif1_tuba8l2,0.0,0.0,0.025487293,0.0,0.034588322,0.0,tgif1,tgi
tgif1_seta,0.0,0.0,0.033213034,0.0,0.0,0.02052186,tgif1,tgi
tgif1_eif4a1a,0.034088742,0.0,0.035187237,0.0,0.0,0.021682724,tgif1,tgi
tgif1_api5,0.027108429,0.0,0.02593227,0.0,0.0,0.0,tgif1,tgi
tgif1_si:ch73-281n10.2,0.021999352,0.0,0.03334082,0.0,0.0,0.0,tgif1,tgi
tgif1_ube2c,0.02170524,0.0281958,0.047086954,0.0,0.040703475,0.0,tgif1,tgi
tgif1_tuba8l4,0.0,0.039472237,0.034396444,0.0,0.02711427,0.0,tgif1,tgi
tgif1_abcf1,0.028612992,0.045733202,0.03344149,0.0,0.0,0.039881703,tgif1,tgi
tgif1_pabpn1,0.02938005,0.030169683,0.041233573,0.0,0.0,0.0,tgif1,tgi
tgif1_hmgb1b,0.02855363,0.035639383,0.034024037,0.0,0.0,0.0,tgif1,tgi
tgif1_hnrnpaba,0.028430402,0.031728838,0.03261817,0.0,0.0,0.0,tgif1,tgi
tgif1_hnrnpa1b,0.02513087,0.025427286,0.026095409,0.0,0.0,0.0,tgif1,tgi
tgif1_ubc,0.024464479,0.036049474,0.025954371,0.0,0.0,0.0,tgif1,tgi
tgif1_eef1a1l1,0.027071917,0.03781693,0.034998108,0.0,0.0,0.02133263,tgif1,tgi
tgif1_rps2,0.02501883,0.026437122,0.029250877,0.0,0.0,0.020981692,tgif1,tgi
tgif1_eif5a2,0.0,0.027859017,0.03839398,0.0,0.0,0.02629674,tgif1,tgi
tgif1_marcksl1b,0.0,0.035035446,0.047878526,0.0,0.0,0.0,tgif1,tgi
tgif1_rps14,0.0,0.034992155,0.0372921,0.0,0.0,0.0,tgif1,tgi
tgif1_rpl28,0.0,0.033366077,0.038100757,0.0,0.0,0.0,tgif1,tgi
tgif1_top1l,0.03405129,0.0,0.0,0.0,0.0,0.027068663,tgif1,tgi
tgif1_gnl3,0.033036824,0.0,0.0,0.0,0.0,0.034080204,tgif1,tgi
tgif1_prmt1,0.035523683,0.052632336,0.0,0.0,-0.025569098,0.026126925,tgif1,tgi
tgif1_dkc1,0.029407134,0.036265146,0.0,0.0,0.031233469,0.022683967,tgif1,tgi
tgif1_cbx3a,0.0,0.027801722,0.0,0.0,0.0,0.022055857,tgif1,tgi
tgif1_hdgfl2,0.023883734,0.035762083,0.0,0.0,0.0,0.021393638,tgif1,tgi
tgif1_eef1g,0.027831767,0.04369395,0.0,0.0,0.0,0.0,tgif1,tgi
tgif1_mcm6,0.024006294,0.033722326,0.0,0.0,0.0,0.0,tgif1,tgi
tgif1_anp32a,0.022648927,0.03331303,0.0,0.0,0.0,0.0,tgif1,tgi
tgif1_szl,0.0,0.0,0.06325249,0.04958648,0.0,0.0,tgif1,tgi
tgif1_qkia,0.02240256,0.0,0.026501335,0.02811514,0.0,0.0,tgif1,tgi
tgif1_lin28a,0.021942304,0.0,0.026641697,0.029063707,0.0,0.0,tgif1,tgi
tgif1_h3f3d,0.0,0.0,0.041274536,0.034170695,0.0,0.0,tgif1,tgi
tgif1_atp5mc1,0.0,0.0,0.0313736,0.03523539,0.0,0.0,tgif1,tgi
tgif1_mphosph8,0.0,0.0,0.03054726,0.02822506,0.0,0.0,tgif1,tgi
tgif1_tmpoa,0.0,0.0,0.028180776,0.031055668,0.0,0.0,tgif1,tgi
tgif1_rpl10a,0.0,0.0,0.0,0.031199895,0.0,0.022517096,tgif1,tgi
tgif1_anp32b,0.0,0.0,0.0,0.029874476,0.0,0.019969683,tgif1,tgi
tgif1_sall4,0.02709456,0.0,0.0,0.02693446,0.0,0.0,tgif1,tgi
tgif1_polb,0.026752789,0.0,0.0,0.027011918,0.0,0.0,tgif1,tgi
tgif1_aif1l,0.022728302,0.0,0.0,0.029568875,0.0,0.0,tgif1,tgi
tgif1_tacc3,0.021687891,0.0,0.0,0.030376386,0.0,0.0,tgif1,tgi
tgif1_snrnp70,0.026197203,0.028003298,0.0,0.034812316,0.03472455,0.0,tgif1,tgi
tgif1_dbi,0.0,0.031586662,0.0,0.03354233,0.029225314,0.0,tgif1,tgi
tgif1_eif4g1a,0.0238203,0.0,0.0,0.029999644,0.027979773,0.022185287,tgif1,tgi
tgif1_ube2e2,0.024639424,0.0,0.0,0.040978163,0.034331568,0.0,tgif1,tgi
tgif1_tpx2,0.0,0.0,0.0,0.039418284,0.037428863,0.0,tgif1,tgi
tgif1_blf,0.0,0.0,0.0,0.034492154,0.03589687,0.0,tgif1,tgi
tgif1_top2a,0.0,0.0,0.0,0.03399157,0.033990808,0.0,tgif1,tgi
tgif1_nop58,0.030842837,0.0,0.027775973,0.053011447,0.034014095,0.020379927,tgif1,tgi
tgif1_pabpc1a,0.024756813,0.0,0.034356713,0.046124425,0.042490803,0.030893516,tgif1,tgi
tgif1_actc1a,0.0,0.0,0.034017008,0.03926789,0.058946345,0.0,tgif1,tgi
tgif1_ppig,0.0,0.0,0.035834286,0.040524837,0.040149543,0.0275349,tgif1,tgi
tgif1_rtf1,0.0,0.0,0.026441911,0.027562102,0.025849938,0.021001268,tgif1,tgi
tgif1_rplp2l,0.022502324,0.0,0.036056023,0.028601835,0.025693476,0.0,tgif1,tgi
tgif1_rbbp4,0.0,0.0,0.03824141,0.044642884,0.036524188,0.0,tgif1,tgi
tgif1_cmtm6,0.0,0.0,0.03387089,0.038427677,0.030648278,0.0,tgif1,tgi
tgif1_birc5a,0.0,0.0,0.033931825,0.03057867,0.026745915,0.0,tgif1,tgi
tgif1_rhoaa,0.0,0.0,0.03105415,0.03008448,0.029613173,0.0,tgif1,tgi
tgif1_eif3g,0.034604974,0.046489198,0.048689548,0.042269543,0.059315983,0.0,tgif1,tgi
tgif1_polr2gl,0.0241573,0.045281198,0.047045115,0.052872445,0.048916906,0.0,tgif1,tgi
tgif1_surf6,0.021669248,0.030941062,0.031219523,0.049610753,0.044060986,0.0,tgif1,tgi
tgif1_ube2v2,0.031193575,0.031955227,0.040004116,0.038431894,0.03744109,0.0,tgif1,tgi
tgif1_hoxa9a,0.024062524,0.032294393,0.040346533,0.038177587,0.04221013,0.0,tgif1,tgi
tgif1_zgc:162025,0.029736813,0.035569105,0.029433018,0.03172682,0.038136095,0.0,tgif1,tgi
tgif1_gnb1b,0.027310794,0.030994073,0.037897214,0.02983359,0.028743884,0.0,tgif1,tgi
tgif1_atp5pb,0.032085337,0.0347592,0.050990555,0.029859096,0.037389576,0.0,tgif1,tgi
tgif1_cnbpb,0.027371516,0.032949116,0.0548394,0.043433707,0.03657252,0.0,tgif1,tgi
tgif1_rpl8,0.0,0.034204584,0.043020904,0.037196573,0.034234777,0.03496687,tgif1,tgi
tgif1_npm1a,0.0,0.03546252,0.039885323,0.031063294,0.030820632,0.02010647,tgif1,tgi
tgif1_rpl24,0.0,0.025779963,0.027273262,0.032119002,0.026184794,0.021402007,tgif1,tgi
tgif1_rpl6,0.0,0.038943194,0.031220548,0.0542656,0.0420599,0.0,tgif1,tgi
tgif1_hmgn2,0.0,0.046545863,0.038445473,0.028503748,0.030499097,0.0,tgif1,tgi
tgif1_ptmaa,0.0,0.035779633,0.04565384,0.038756005,0.03540581,0.0,tgif1,tgi
tgif1_brd7,0.0,0.028535903,0.043815024,0.04328676,0.036200464,0.0,tgif1,tgi
tgif1_rrs1,0.0,0.03621944,0.034447238,0.03845278,0.032828055,0.0,tgif1,tgi
tgif1_hoxb10a,0.0,0.026037993,0.030672505,0.03364154,0.0355008,0.0,tgif1,tgi
tgif1_si:ch1073-429i10.3,0.0,0.030343998,0.029818125,0.03197205,0.028963637,0.0,tgif1,tgi
tgif1_htatsf1,0.0,0.027934214,0.02515751,0.036878865,0.028460404,0.0,tgif1,tgi
tgif1_pum3,0.031414762,0.036620967,0.0,0.03920056,0.0,0.0,tgif1,tgi
tgif1_snrpb2,0.026006501,0.03086535,0.0,0.038680594,0.0,0.0,tgif1,tgi
tgif1_rpl7,0.0,0.036482073,0.042186588,0.027142178,0.0,0.02222919,tgif1,tgi
tgif1_rpl9,0.0,0.034511387,0.040320773,0.033817805,0.0,0.031234797,tgif1,tgi
tgif1_ppp2cb,0.0,0.0291317,0.048528925,0.041873034,0.0,0.0,tgif1,tgi
tgif1_rpl35,0.0,0.03817571,0.032173164,0.039218742,0.0,0.0,tgif1,tgi
tgif1_twistnb,0.0,0.026492437,0.02824428,0.037548847,0.0,0.0,tgif1,tgi
tgif1_psmb2,0.0,0.027026134,0.026635576,0.031636383,0.0,0.0,tgif1,tgi
tgif1_aldoaa,0.0,0.02503526,0.0259794,0.032327402,0.0,0.0,tgif1,tgi
tgif1_rack1,0.036067892,0.0454941,0.033816073,0.038493667,0.0,0.0,tgif1,tgi
tgif1_rps18,0.029274069,0.029140918,0.046136227,0.039858334,0.0,0.0,tgif1,tgi
tgif1_eef2b,0.042432763,0.027326588,0.031233601,0.026077934,0.0,0.0,tgif1,tgi
tgif1_rps4x,0.02606632,0.034474514,0.02890802,0.041781604,0.0,0.0,tgif1,tgi
tgif1_tbx16,0.03188187,0.026585054,0.0252625,0.032879572,0.0,0.0,tgif1,tgi
tgif1_eif4ebp3l,0.026068086,0.026095163,0.028805275,0.030103123,0.0,0.0,tgif1,tgi
tgif1_pfn2l,0.025787305,0.029806813,0.02836141,0.026823264,0.0,0.0,tgif1,tgi
tgif1_hsp90ab1,0.024576072,0.03411683,0.030129684,0.028206084,0.0,0.0,tgif1,tgi
tgif1_rps24,0.02165656,0.031933483,0.0330322,0.031544205,0.0,0.0,tgif1,tgi
tgif1_rpl4,0.030573582,0.034191854,0.03848176,0.042775963,0.0,0.022617975,tgif1,tgi
tgif1_khdrbs1a,0.028359992,0.032531742,0.04564236,0.0296989,0.0,0.02188421,tgif1,tgi
tgif1_hmgb2a,0.025817195,0.029025069,0.041684326,0.02829884,0.0,0.02174336,tgif1,tgi
tgif1_rpl23a,0.023794373,0.029828934,0.033376936,0.032695293,0.0,0.020413402,tgif1,tgi
tgif1_rpl29,0.022294955,0.029257039,0.035082493,0.035017487,0.0,0.023156332,tgif1,tgi
tgif1_rpl13,0.027942391,0.034067743,0.033600595,0.02665679,0.0,0.025546232,tgif1,tgi
tgif1_rpl18a,0.02571796,0.04114035,0.03296906,0.031858295,0.0,0.023963053,tgif1,tgi
tgif1_bzw1a,0.047094624,0.045485515,0.030511558,0.033548243,0.0,0.029194191,tgif1,tgi
tgif1_anp32e,0.04407003,0.04272131,0.043760225,0.029073942,0.0,0.02382319,tgif1,tgi
tgif1_rpl32,0.043462377,0.052750155,0.04638051,0.048226908,0.0,0.028280312,tgif1,tgi
tgif1_rpl7a,0.03035811,0.047259413,0.043961998,0.04146777,0.0,0.032672524,tgif1,tgi
